"OAFID","solar","GroupName","X..Repaid","TotalEnrolledSeasons","NewMember","Treatment","DistrictName","SiteName","Maize.acres","Cookstove.qty","Maize.adoption","TotalCredit"
59676,0,"Twende mbele",34.3,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,4080
61794,1,"mwamburi",19,2,"False","T","Kakamega (South)","Mudete",0.5,0,1,13675
65999,0,"mwamburi",49,1,"True","T","Kakamega (South)","Mudete",0.25,0,1,4080
61803,0,"mwamburi",50.2,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,4080
61796,1,"mwamburi",29.5,2,"False","T","Kakamega (South)","Mudete",1,0,1,12175
61808,0,"mwamburi",30.2,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,7275
62018,0,"Mwangaza",11.2,2,"False","T","Kakamega (South)","Mudete",0.25,1,1,10665
45089,0,"Mwangaza",38.8,4,"False","T","Kakamega (South)","Mudete",0.5,0,1,6185
46412,0,"Jitahidi",42.2,4,"False","T","Kakamega (South)","Mudete",0.25,0,1,4610
55323,0,"Mwangaza",33.9,3,"False","T","Kakamega (South)","Mudete",0.5,0,1,6485
67343,1,"Usichoke",24.2,1,"True","T","Kakamega (South)","Mudete",0.75,0,1,12380
55250,0,"Baraka",34.8,3,"False","T","Kakamega (South)","Mudete",0.5,0,1,14615
43415,0,"Vitagwa",46.8,4,"False","T","Kakamega (South)","Mudete",0.5,0,1,6185
66033,0,"Vitagwa",37.1,1,"True","T","Kakamega (South)","Mudete",0.25,0,1,4035
43420,1,"Vitagwa",21.9,4,"False","T","Kakamega (South)","Mudete",0.5,0,1,13675
59641,1,"Mwenyerizi",77.4,2,"False","T","Kakamega (South)","Mudete",0.5,0,1,14065
59649,0,"Mwenyerizi",53.9,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,4080
66010,1,"Mwenyerizi",32.9,1,"True","T","Kakamega (South)","Mudete",0.25,0,1,6675
59635,0,"Mwenyerizi",36.7,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,4080
59643,0,"Mwenyerizi",45.8,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,8730
55277,0,"Bidii",40.1,3,"False","T","Kakamega (South)","Mudete",0.25,0,1,5105
55286,1,"Bidii",22.4,3,"False","T","Kakamega (South)","Mudete",0.25,0,1,6675
43359,1,"Bidii",100,4,"False","T","Kakamega (South)","Mudete",0.5,0,1,13675
61871,1,"Chekombero",18.5,2,"False","T","Kakamega (South)","Mudete",0.5,0,1,15125
61870,0,"Chekombero",58.2,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,4035
59651,0,"Ndoli",18.7,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,8535
43499,1,"Lovoga",46.1,4,"False","T","Kakamega (South)","Mudete",0.5,0,1,13770
43502,0,"Lovoga",92.7,4,"False","T","Kakamega (South)","Mudete",1,0,1,13775
43490,0,"Lovoga",46.9,4,"False","T","Kakamega (South)","Mudete",0.5,0,1,9575
57832,1,"Tumaini",43.6,3,"False","T","Kakamega (South)","Mudete",0.25,0,1,7675
61848,0,"Faulu",98.1,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,4025
67339,0,"Ushindi",54.2,1,"True","T","Kakamega (South)","Mudete",0.75,0,1,11980
57842,0,"Tupendane",51.4,3,"False","T","Kakamega (South)","Mudete",0.25,0,1,4080
66029,0,"Faulu",34.3,1,"True","T","Kakamega (South)","Mudete",0.25,0,1,7275
67341,1,"Ushindi",28.8,1,"True","T","Kakamega (South)","Mudete",0.25,0,1,7675
67338,1,"Ushindi",27.2,1,"True","T","Kakamega (South)","Mudete",0.25,0,1,6675
42283,0,"Ushindi",28.5,4,"False","T","Kakamega (South)","Mudete",0.5,0,1,6185
55327,0,"mwamburi",42.1,3,"False","T","Kakamega (South)","Mudete",1,0,1,10385
61801,1,"mwamburi",61.6,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,5675
61793,0,"mwamburi",54.7,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,7860
65998,0,"mwamburi",56.3,1,"True","T","Kakamega (South)","Mudete",0.25,0,1,4080
55257,0,"Jipe moyo",45,3,"False","T","Kakamega (South)","Mudete",0.25,1,1,7275
42267,1,"Jipe moyo",15.1,4,"False","T","Kakamega (South)","Mudete",0.5,0,1,9975
55256,0,"Jipe moyo",37.9,3,"False","T","Kakamega (South)","Mudete",0.5,0,1,6185
57814,0,"Jitahidi",29.8,3,"False","T","Kakamega (South)","Mudete",1,0,1,10385
57820,0,"Jitahidi",22.6,3,"False","T","Kakamega (South)","Mudete",0.5,0,1,11025
46414,0,"Jitahidi",25.6,4,"False","T","Kakamega (South)","Mudete",1,0,1,13285
57823,0,"Jitahidi",25.7,3,"False","T","Kakamega (South)","Mudete",1,0,1,16675
59666,0,"Usichoke",20.4,2,"False","T","Kakamega (South)","Mudete",0.75,0,1,10765
52872,0,"Furaha",27.3,3,"False","T","Kakamega (South)","Mudete",0.5,0,1,9575
45131,0,"Furaha",54.3,4,"False","T","Kakamega (South)","Mudete",0.5,0,1,9575
59658,0,"Usichoke",20.1,2,"False","T","Kakamega (South)","Mudete",0.5,0,1,11025
61815,3,"Logendo",39.3,2,"False","T","Kakamega (South)","Mudete",0.5,0,1,21370
52739,1,"Logendo",32.8,3,"False","T","Kakamega (South)","Mudete",0.5,0,1,17065
52746,0,"Logendo",25.3,3,"False","T","Kakamega (South)","Mudete",0.5,0,1,9965
52747,0,"Logendo",49.5,3,"False","T","Kakamega (South)","Mudete",0.25,0,1,4035
61816,1,"Logendo",38,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,5675
61820,0,"Logendo",35,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,7275
52762,0,"Logendo",81.8,3,"False","T","Kakamega (South)","Mudete",0.25,0,1,4275
52741,0,"Logendo",56.1,3,"False","T","Kakamega (South)","Mudete",0.25,0,1,4275
59634,0,"Mwenyerizi",75.4,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,4080
59637,1,"Mwenyerizi",50.9,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,6870
66016,0,"Geuka",60.8,1,"True","T","Kakamega (South)","Mudete",0.25,0,1,4275
66041,0,"Geuka",26.9,1,"True","T","Kakamega (South)","Mudete",1,0,1,10385
66017,0,"Geuka",29.1,1,"True","T","Kakamega (South)","Mudete",0.5,0,1,6185
43495,1,"Lovoga",92.5,4,"False","T","Kakamega (South)","Mudete",0.25,0,1,6675
66039,0,"Geuka",35,1,"True","T","Kakamega (South)","Mudete",0.25,0,1,8000
45133,1,"Imbago",23.1,4,"False","T","Kakamega (South)","Mudete",0.5,0,1,15125
59648,0,"Ndoli",64.4,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,4035
59640,1,"Ndoli",38.2,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,6675
61926,0,"Tupendane",30.2,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,7275
57847,0,"Tupendane",26.1,3,"False","T","Kakamega (South)","Mudete",0.5,0,1,7635
59653,1,"Ndoli",54.6,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,10465
61912,0,"Tupendane",32.3,2,"False","T","Kakamega (South)","Mudete",0.5,0,1,9575
57843,0,"Tupendane",43.7,3,"False","T","Kakamega (South)","Mudete",0.25,0,1,4805
61927,1,"Tupendane",21.6,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,7400
61933,1,"Tupendane",20.4,2,"False","T","Kakamega (South)","Mudete",0.5,0,1,13675
57850,1,"Tupendane",20,3,"False","T","Kakamega (South)","Mudete",0.5,0,1,8975
59681,0,"Twende mbele",24,2,"False","T","Kakamega (South)","Mudete",1,0,1,10385
59685,0,"Twende mbele",34.3,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,7275
59677,0,"Twende mbele",29.2,2,"False","T","Kakamega (South)","Mudete",0.5,0,1,9575
45098,0,"Baraka",18.7,4,"False","T","Kakamega (South)","Mudete",0.25,0,1,8000
45109,0,"Baraka",17.7,4,"False","T","Kakamega (South)","Mudete",0.75,0,1,14050
64843,0,"Usichoke",20.3,2,"False","T","Kakamega (South)","Mudete",0.75,0,1,8740
59664,0,"Usichoke",26.5,2,"False","T","Kakamega (South)","Mudete",0.75,0,1,14155
66004,0,"Usichoke",40.7,1,"True","T","Kakamega (South)","Mudete",0.75,0,1,8590
59662,0,"Usichoke",26.2,2,"False","T","Kakamega (South)","Mudete",0.5,0,1,7635
59660,0,"Usichoke",56.3,2,"False","T","Kakamega (South)","Mudete",0.5,0,1,6185
59589,0,"Amani",27.4,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,7275
59586,0,"Amani",56.3,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,7275
61874,1,"Kenyenyi",24,2,"False","T","Kakamega (South)","Mudete",0.5,0,1,13825
45140,0,"Furaha",34.5,4,"False","T","Kakamega (South)","Mudete",1,0,1,13285
66007,0,"Furaha",30.2,1,"True","T","Kakamega (South)","Mudete",0.5,0,1,9575
52875,0,"Furaha",48.5,3,"False","T","Kakamega (South)","Mudete",0.5,0,1,6185
52884,0,"Furaha",48.5,3,"False","T","Kakamega (South)","Mudete",0.5,0,1,6185
66005,1,"Furaha",29.9,1,"True","T","Kakamega (South)","Mudete",0.25,0,1,6675
43396,1,"Vitagwa",40.2,4,"False","T","Kakamega (South)","Mudete",0.5,0,1,13675
55304,0,"Vitagwa",10.4,3,"False","T","Kakamega (South)","Mudete",0.5,0,1,7635
61826,0,"Vitagwa",52.5,2,"False","T","Kakamega (South)","Mudete",1,0,1,15225
55265,0,"Bidii",24,3,"False","T","Kakamega (South)","Mudete",1,0,1,10385
42278,0,"Bidii",100,4,"False","T","Kakamega (South)","Mudete",0.5,0,1,9575
46417,0,"Geuka",24.9,4,"False","T","Kakamega (South)","Mudete",0.5,0,1,8025
66018,0,"Geuka",42.2,1,"True","T","Kakamega (South)","Mudete",0.25,0,1,4025
66019,0,"Geuka",100,1,"True","T","Kakamega (South)","Mudete",0.5,0,1,6185
66015,0,"Geuka",20,1,"True","T","Kakamega (South)","Mudete",0.25,0,1,5000
61958,0,"Tumaini",49,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,4080
51385,0,"Tumaini",31.5,3,"False","T","Kakamega (South)","Mudete",0.5,0,1,6335
61951,0,"Tumaini",44.1,2,"False","T","Kakamega (South)","Mudete",0.5,0,1,6335
65996,1,"Tumaini",27.7,1,"True","T","Kakamega (South)","Mudete",0.25,0,1,6675
57827,0,"Tumaini",42,3,"False","T","Kakamega (South)","Mudete",0.25,0,1,4160
59645,0,"Ndoli",28,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,4275
59638,1,"Ndoli",37.9,2,"False","T","Kakamega (South)","Mudete",0.5,0,1,8975
63864,0,"Amuka",25.9,2,"False","T","Kakamega (South)","Mudete",1,0,1,10385
59696,0,"Imbago",65.9,2,"False","T","Kakamega (South)","Mudete",0.5,0,1,6185
66013,1,"Ndoli",47.8,1,"True","T","Kakamega (South)","Mudete",0.25,0,1,7675
43368,0,"Faulu",44.6,4,"False","T","Kakamega (South)","Mudete",0.25,0,1,4035
66031,1,"Faulu",35,1,"True","T","Kakamega (South)","Mudete",0.5,0,1,9975
42285,0,"Faulu",36.6,4,"False","T","Kakamega (South)","Mudete",0.75,0,1,13105
67333,0,"Ushindi",26.7,1,"True","T","Kakamega (South)","Mudete",0.75,0,1,11980
55276,0,"Ushindi",57.7,3,"False","T","Kakamega (South)","Mudete",0.25,0,1,7275
67337,0,"Ushindi",63.4,1,"True","T","Kakamega (South)","Mudete",0.25,0,1,4025
59671,0,"Usichoke",37.9,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,4610
59672,0,"Usichoke",12.9,2,"False","T","Kakamega (South)","Mudete",1,0,1,10385
64838,0,"Sambaza",44.9,2,"False","T","Kakamega (South)","Mudete",0.5,0,1,9575
61973,0,"Sambaza",21.4,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,7470
64837,0,"Sambaza",32.2,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,4025
61902,0,"Jitahidi",63,2,"False","T","Kakamega (South)","Mudete",0.5,0,1,6185
46419,0,"Jitahidi",30.3,4,"False","T","Kakamega (South)","Mudete",0.25,0,1,4610
66006,0,"Furaha",32.3,1,"True","T","Kakamega (South)","Mudete",0.5,0,1,6185
52873,0,"Furaha",56.7,3,"False","T","Kakamega (South)","Mudete",1,0,1,13285
45135,0,"Furaha",43.4,4,"False","T","Kakamega (South)","Mudete",0.5,0,1,6185
67329,0,"Kenyenyi",28.8,1,"True","T","Kakamega (South)","Mudete",1,0,1,10385
61880,0,"Kenyenyi",47.5,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,4115
61781,1,"Sema Nami",55,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,6675
64832,0,"Sema Nami",21.9,2,"False","T","Kakamega (South)","Mudete",0.5,0,1,9575
52848,0,"Sema Nami",23.6,3,"False","T","Kakamega (South)","Mudete",0.5,0,1,11025
61788,0,"Sema Nami",25.8,2,"False","T","Kakamega (South)","Mudete",0.5,0,1,6185
59295,1,"Sema Nami",31.5,3,"False","T","Kakamega (South)","Mudete",1,0,1,20465
61790,0,"Sema Nami",100,2,"False","T","Kakamega (South)","Mudete",1.5,0,1,15085
43407,0,"Vitagwa",19.9,4,"False","T","Kakamega (South)","Mudete",0.25,0,1,9025
55310,1,"Vitagwa",18.4,3,"False","T","Kakamega (South)","Mudete",0.5,0,1,13675
52756,0,"Logendo",24.2,3,"False","T","Kakamega (South)","Mudete",0.5,0,1,6185
52751,0,"Logendo",47,3,"False","T","Kakamega (South)","Mudete",0.25,0,1,4035
43481,1,"Lovoga",63.6,4,"False","T","Kakamega (South)","Mudete",0.5,0,1,17065
43493,0,"Lovoga",72.5,4,"False","T","Kakamega (South)","Mudete",0.25,0,1,7275
59292,0,"Amka Twende",28.8,3,"False","T","Kakamega (South)","Mudete",0.25,0,1,7275
61971,1,"Tumaini",23.7,2,"False","T","Kakamega (South)","Mudete",0.5,0,1,13675
57828,1,"Tumaini",14.9,3,"False","T","Kakamega (South)","Mudete",0.5,0,1,13675
57833,0,"Tumaini",42.7,3,"False","T","Kakamega (South)","Mudete",0.5,0,1,6335
59695,0,"Imbago",47.1,2,"False","T","Kakamega (South)","Mudete",1,0,1,10385
67332,0,"Amuka",53.6,1,"True","T","Kakamega (South)","Mudete",0.5,0,1,6185
67344,0,"Amuka",31.4,1,"True","T","Kakamega (South)","Mudete",1,0,1,11185
52857,1,"Imbago",25.1,3,"False","T","Kakamega (South)","Mudete",0.5,0,1,15515
63861,0,"Amuka",37.7,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,4610
67331,0,"Amuka",57.7,1,"True","T","Kakamega (South)","Mudete",0.25,0,1,4025
66014,0,"Ndoli",61.2,1,"True","T","Kakamega (South)","Mudete",0.25,0,1,4080
63842,0,"Nikumbuke",45.7,2,"False","T","Kakamega (South)","Mudete",0.25,1,1,15315
61828,1,"Nikumbuke",16.5,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,9065
67322,0,"Nikumbuke",74.5,1,"True","T","Kakamega (South)","Mudete",0.25,0,1,4025
67325,1,"Nikumbuke",27.3,1,"True","T","Kakamega (South)","Mudete",0.25,0,1,7675
63843,0,"Nikumbuke",48.6,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,4025
55308,0,"Nikumbuke",25.7,3,"False","T","Kakamega (South)","Mudete",0.5,0,1,6185
63844,0,"Nikumbuke",48.1,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,7275
66028,0,"Faulu",34.2,1,"True","T","Kakamega (South)","Mudete",0.75,0,1,10040
61843,0,"Faulu",86.6,2,"False","T","Kakamega (South)","Mudete",1,0,1,10385
61849,0,"Faulu",47,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,4035
57839,1,"Faulu",18.7,3,"False","T","Kakamega (South)","Mudete",0.25,0,1,7675
45139,0,"Furaha",39.2,4,"False","T","Kakamega (South)","Mudete",0.5,0,1,12475
52819,0,"Amani",68.7,3,"False","T","Kakamega (South)","Mudete",0.25,0,1,7275
43467,0,"Sambaza",35.5,4,"False","T","Kakamega (South)","Mudete",0.5,0,1,9855
66046,0,"Sema Nami",34,1,"True","T","Kakamega (South)","Mudete",0.25,0,1,4610
45136,1,"Furaha",19,4,"False","T","Kakamega (South)","Mudete",0.5,0,1,12875
45130,0,"Furaha",34.8,4,"False","T","Kakamega (South)","Mudete",0.5,0,1,8610
66043,0,"Amani",36.6,1,"True","T","Kakamega (South)","Mudete",1,0,1,13775
52832,1,"Amani",45.9,3,"False","T","Kakamega (South)","Mudete",0.5,0,1,14365
52816,0,"Amani",62.1,3,"False","T","Kakamega (South)","Mudete",0.25,0,1,4025
59587,0,"Amani",33.6,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,4750
52822,0,"Amani",100,3,"False","T","Kakamega (South)","Mudete",0.5,0,1,6185
63850,0,"Furaha",36.8,2,"False","T","Kakamega (South)","Mudete",0.75,0,1,8590
65994,0,"Sema Nami",22,1,"True","T","Kakamega (South)","Mudete",0.25,0,1,4080
52852,0,"Sema Nami",100,3,"False","T","Kakamega (South)","Mudete",0.25,0,1,4025
66042,0,"Geuka",56.5,1,"True","T","Kakamega (South)","Mudete",0.5,0,1,6185
61778,0,"Sema Nami",24.4,2,"False","T","Kakamega (South)","Mudete",0.5,0,1,6185
61786,0,"Sema Nami",22.6,2,"False","T","Kakamega (South)","Mudete",0.5,0,1,6185
61956,1,"Tumaini",49.5,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,7675
45085,2,"Bahati",20.5,4,"False","T","Kakamega (South)","Mudete",0.5,0,1,15155
59291,0,"Amka Twende",27.9,3,"False","T","Kakamega (South)","Mudete",0.75,0,1,8590
61922,0,"Amka Twende",51.7,2,"False","T","Kakamega (South)","Mudete",0.5,0,1,6185
59287,0,"Amka Twende",25.9,3,"False","T","Kakamega (South)","Mudete",0.75,0,1,14855
61910,0,"Amka Twende",13.7,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,7275
59692,0,"Imbago",37.1,2,"False","T","Kakamega (South)","Mudete",0.5,0,1,6185
59691,0,"Imbago",61.4,2,"False","T","Kakamega (South)","Mudete",0.5,0,1,6185
59584,0,"Amani",42.2,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,4025
66012,0,"Imbago",52.9,1,"True","T","Kakamega (South)","Mudete",1,0,1,10385
52858,0,"Imbago",32.3,3,"False","T","Kakamega (South)","Mudete",0.5,0,1,6185
67330,0,"Amuka",50.5,1,"True","T","Kakamega (South)","Mudete",0.5,0,1,8295
63862,0,"Amuka",23.3,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,4275
63863,0,"Amuka",68.6,2,"False","T","Kakamega (South)","Mudete",0.5,0,1,6335
57819,0,"Jitahidi",54.4,3,"False","T","Kakamega (South)","Mudete",0.5,0,1,11025
62022,0,"Bahati",37.2,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,4025
45087,0,"Bahati",33.4,4,"False","T","Kakamega (South)","Mudete",0.5,0,1,9575
55320,1,"Bahati",6.2,3,"False","T","Kakamega (South)","Mudete",0.5,0,1,13675
55314,0,"Bahati",17.3,3,"False","T","Kakamega (South)","Mudete",0.25,0,1,4025
42270,0,"Jipe moyo",26.5,4,"False","T","Kakamega (South)","Mudete",0.5,0,1,6185
61982,0,"Jipe moyo",24.2,2,"False","T","Kakamega (South)","Mudete",0.5,0,1,6185
59675,1,"Amka Twende",28.2,2,"False","T","Kakamega (South)","Mudete",0.5,0,1,14145
52838,0,"Amani",100,3,"False","T","Kakamega (South)","Mudete",0.25,0,1,4025
59588,0,"Amani",25.4,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,4025
52830,1,"Amani",31.6,3,"False","T","Kakamega (South)","Mudete",0.25,0,1,11065
52853,0,"Imbago",52.9,3,"False","T","Kakamega (South)","Mudete",1,0,1,10385
59693,0,"Imbago",20.8,2,"False","T","Kakamega (South)","Mudete",0.5,0,1,9575
61909,0,"Amka Twende",36.1,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,7825
52840,0,"Amani",94.2,3,"False","T","Kakamega (South)","Mudete",0.5,0,1,10450
42274,0,"Jipe moyo",25.2,4,"False","T","Kakamega (South)","Mudete",0.5,0,1,10835
64842,0,"Faulu",100,2,"False","T","Kakamega (South)","Mudete",0.25,0,1,4035
65995,0,"Sema Nami",40.4,1,"True","T","Kakamega (South)","Mudete",0.5,0,1,6185
57829,0,"Tumaini",17.7,3,"False","T","Kakamega (South)","Mudete",0.5,0,1,9575
59293,1,"Amka Twende",26.2,3,"False","T","Kakamega (South)","Mudete",0.5,0,1,10170
59289,1,"Amka Twende",18.7,3,"False","T","Kakamega (South)","Mudete",0.5,0,1,9975
66008,0,"Furaha",57.7,1,"True","T","Kakamega (South)","Mudete",1,0,1,10385
66040,0,"Geuka",56.5,1,"True","T","Kakamega (South)","Mudete",0.5,0,1,6185
66044,0,"Amani",72,1,"True","T","Kakamega (South)","Mudete",0.25,0,1,4025
42276,0,"Jipe moyo",22.6,4,"False","T","Kakamega (South)","Mudete",1,0,1,10385
59689,0,"Imbago",46.8,2,"False","T","Kakamega (South)","Mudete",0.5,0,1,6185
52856,0,"Imbago",54.3,3,"False","T","Kakamega (South)","Mudete",0.5,0,1,6185
55254,0,"Jipe moyo",100,3,"False","T","Kakamega (South)","Mudete",0.5,0,1,6185
42277,1,"Faulu",40.1,4,"False","T","Kakamega (South)","Mudete",0.5,0,1,9975
57838,0,"Faulu",26,3,"False","T","Kakamega (South)","Mudete",0.25,0,1,4025
59592,1,"Amani",24.6,2,"False","T","Kakamega (South)","Mudete",0.5,0,1,17065
66037,1,"Jipe moyo",16.3,1,"True","T","Kakamega (South)","Mudete",0.5,0,1,9975
53988,0,"Upendo",51.3,3,"False","C","Kakamega (South)","Mugomari",0.5,0,1,7785
53990,0,"Upendo",100,3,"False","C","Kakamega (South)","Mugomari",0.75,0,1,8890
29557,0,"Ingusi",5.8,6,"False","C","Kakamega (South)","Mugomari",0.75,0,1,8590
66535,1,"Upendo",54,1,"True","C","Kakamega (South)","Mugomari",0,0,0,5310
53992,0,"Upendo",14.5,3,"False","C","Kakamega (South)","Mugomari",1,0,1,13775
42429,0,"Upendo",19.2,4,"False","C","Kakamega (South)","Mugomari",0.5,0,1,6485
56576,0,"Amani   ",21.4,3,"False","C","Kakamega (South)","Mugomari",1,0,1,13965
42430,0,"Upendo",18.5,4,"False","C","Kakamega (South)","Mugomari",0.5,0,1,6485
45553,0,"Milembe",24.4,4,"False","C","Kakamega (South)","Mugomari",0.75,0,1,8590
62387,0,"Milembe",24.7,2,"False","C","Kakamega (South)","Mugomari",0.25,0,1,4035
62336,0,"Vihulu  ",100,2,"False","C","Kakamega (South)","Mugomari",0.5,0,1,9575
